Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SPSB,SPY,TEX,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-07-26,0.0,0.0,0.0,27458.628678048677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.1332927033072,0.0,0.0,2228.7224336098297,0.0,2160.3350098593364,0.0,,49890.38689104993,0.0,0.0,2192.589371262773,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27,0.0,0.0,0.0,27603.96442059505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.9127406252665,0.0,0.0,2320.7675483055064,0.0,2176.8212938302895,0.0,,50949.984185473986,0.0,0.0,2225.184630264146,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,0.0,0.0,0.0,27679.42846917452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.328606679541,0.0,0.0,2363.8833711949264,0.0,2225.209058175278,0.0,,51528.05244966809,0.0,0.0,2285.7212570316424,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-29,0.0,0.0,0.0,27660.278642433204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.817245329672,0.0,0.0,2358.2296749386296,0.0,2231.9095016608117,0.0,,51946.921740008474,0.0,0.0,2331.226048881981,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,27774.780619434154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.3205698602833,0.0,0.0,2343.10160825972,0.0,2212.891238211305,0.0,,51882.017215491214,0.0,0.0,2331.3993170875474,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,0.0,0.0,0.0,27548.638016818903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.888533266596,0.0,0.0,2450.2579145530035,0.0,2207.9604195434513,0.0,,51625.43363779558,0.0,0.0,2265.2425535458297,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,0.0,0.0,0.0,27768.006165663242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.2332076053717,0.0,0.0,2496.953197991126,0.0,2248.166269040121,0.0,,52343.17999228551,0.0,0.0,2391.4567622320537,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,0.0,0.0,0.0,27760.92452953216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.211924151663,0.0,0.0,2493.1871124758472,0.0,2254.466211511917,0.0,,52093.04650387794,0.0,0.0,2408.8314020418147,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,0.0,0.0,0.0,27486.343988244116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.897013011796,0.0,0.0,2474.373185152537,0.0,2266.5068524841263,0.0,,52217.59271228719,0.0,0.0,2384.6770684253424,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,0.0,0.0,0.0,27771.531743817977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.60264399898,0.0,0.0,2476.334763947176,0.0,2245.4783603590113,0.0,,52666.654303024916,0.0,0.0,2500.400481703524,0.0,0.0,0.0,0.0,0.0,0.0
