Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-07-06,0.0,0.0,0.0,27285.677756376885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.5324705432286,0.0,0.0,2141.357055462053,0.0,2049.345439236331,0.0,,48916.431123874354,0.0,0.0,0.0,1943.1881329785556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,0.0,0.0,0.0,27222.38246778169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.002814388601,0.0,0.0,2176.261048247805,0.0,2077.360240171547,0.0,,49624.154447073524,0.0,0.0,0.0,2041.0681583326368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,0.0,0.0,0.0,26979.081409462844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.180491446241,0.0,0.0,2165.9443162304233,0.0,2060.082237695078,0.0,,49182.230120725566,0.0,0.0,0.0,1972.9084827108527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,27064.630280577032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.9730808061577,0.0,0.0,2130.7655282761843,0.0,2064.258493213729,0.0,,48658.61018503307,0.0,0.0,0.0,1945.5064913572478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,27201.944552855915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.2658191238297,0.0,0.0,2101.311127535533,0.0,2063.379304289847,0.0,,48604.45994139387,0.0,0.0,0.0,1996.2694010387859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,0.0,0.0,0.0,27377.458097717383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.1197727796243,0.0,0.0,2106.4836064642877,0.0,2072.443629398258,0.0,,48470.46373111721,0.0,0.0,0.0,2008.220909137539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,0.0,0.0,0.0,27217.383353695943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.7754008648044,0.0,0.0,2124.971004795225,0.0,2078.223034509665,0.0,,47975.94538023509,0.0,0.0,0.0,1980.328736630563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,0.0,0.0,0.0,27549.367379379513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.314413383385,0.0,0.0,2211.79139509784,0.0,2143.950776948259,0.0,,49289.098141897666,0.0,0.0,0.0,2049.1110919065886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-18,0.0,0.0,0.0,27253.898786787526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.6262895054533,0.0,0.0,2146.6550787093,0.0,2117.842679167443,0.0,,48705.890582735956,0.0,0.0,0.0,2035.808698852372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,0.0,0.0,0.0,27157.664931193576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588.0730727198534,0.0,0.0,2226.9680636841804,0.0,2173.0888136842987,0.0,,49994.82009428786,0.0,0.0,0.0,2149.3777562959003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,0.0,0.0,0.0,26908.18651020711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583.068381350153,0.0,0.0,2257.246872558404,0.0,2160.241305783293,0.0,,49900.959861739284,0.0,0.0,0.0,2159.642833312284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,0.0,0.0,0.0,27158.571409524455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.5891346967546,0.0,0.0,2316.3634672164917,0.0,2198.0705295583903,0.0,,50336.55554163488,0.0,0.0,0.0,2182.579240577368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,27359.794174832754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.5517384826817,0.0,0.0,2182.5634256223275,0.0,2177.963573020261,0.0,,50024.71911749666,0.0,0.0,0.0,2150.385325992327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,0.0,0.0,0.0,27357.846105137505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2641.2135660013882,0.0,0.0,2266.1475848653936,0.0,2187.942081944493,0.0,,50330.95381999847,0.0,0.0,0.0,2215.493985225694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
